Year,LocationAbbr,LocationDesc,DataSource,Category,Indicator,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Number,WeightedNumber,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,CategoryID,IndicatorID,Geolocation,LocationID,ResponseID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2
2018,VA,Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,26.4,26.4,,,23.0,30.2,568,"279,058",Disability Status,Any Disability,,,DISEST,VETIND,"(37.54268067400045, -78.45789046299967)",51,VET1,AGEADJPREV,DISSTAT,DISABL,,
2018,AZ,Arizona,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,2.9,2.9,,,2.2,3.9,146,"80,407",Disability Type,Self-care Disability,,,DISEST,SEXIND,"(34.865970280000454, -111.76381127699972)",04,SEX01,AGEADJPREV,DISTYPE,SELFDIS,,
2018,WA,Washington,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,12.4,12.4,,,9.1,16.8,41,"45,180",Disability Status,Any Disability,,,DISEST,RACEIND,"(47.52227862900048, -120.47001078999972)",53,RACE05,AGEADJPREV,DISSTAT,DISABL,,
2018,MD,Maryland,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,5.0,5.0,,,3.0,8.2,30,"17,230",Disability Type,Independent Living Disability,,,DISEST,RACEIND,"(39.29058096400047, -76.60926011099963)",24,RACE03,AGEADJPREV,DISTYPE,INDDIS,,
2018,OH,Ohio,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,8.0,8.0,,,7.0,9.2,432,"241,279",Disability Type,Independent Living Disability,,,DISEST,AGEIND,"(40.06021014100048, -82.40426005599966)",39,AGE02,PREV,DISTYPE,INDDIS,,
2018,RI,Rhode Island,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,5.7,5.7,,,4.4,7.4,163,"25,471",Disability Type,Vision Disability,,,DISEST,SEXIND,"(41.70828019300046, -71.52247031399963)",44,SEX02,AGEADJPREV,DISTYPE,VISDIS,,
2018,ND,North Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,25.5,25.5,,,23.3,27.9,559,"29,039",Disability Type,Mobility Disability,,,DISEST,AGEIND,"(47.47531977900047, -100.11842104899966)",38,AGE03,PREV,DISTYPE,MOBDIS,,
2018,CO,Colorado,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,3.8,3.8,,,3.4,4.3,360,"139,486",Disability Type,Hearing Disability,,,DISEST,VETIND,"(38.843840757000464, -106.13361092099967)",08,VET2,AGEADJPREV,DISTYPE,HEARDIS,,
2018,KS,Kansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Type,Hearing Disability,,,DISEST,RACEIND,"(38.34774030000045, -98.20078122699965)",20,RACE07,AGEADJPREV,DISTYPE,HEARDIS,,
2018,LA,Louisiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,64.1,64.1,,,60.4,67.6,733,"648,796",Disability Status,No Disability,,,DISEST,RACEIND,"(31.31266064400046, -92.44568007099969)",22,RACE02,AGEADJPREV,DISSTAT,NODIS,,
2018,DE,Delaware,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Type,Hearing Disability,,,DISEST,RACEIND,"(39.008830667000495, -75.57774116799965)",10,RACE05,AGEADJPREV,DISTYPE,HEARDIS,,
2018,GA,Georgia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,70.0,70.0,,,65.7,73.9,591,"460,958",Disability Status,No Disability,,,DISEST,RACEIND,"(32.83968109300048, -83.62758034599966)",13,RACE03,AGEADJPREV,DISSTAT,NODIS,,
2018,HHS10,HHS Region 10,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,8.2,8.2,,,7.5,8.9,"1,117","450,205",Disability Type,Independent Living Disability,,,DISEST,SEXIND,,89,SEX02,AGEADJPREV,DISTYPE,INDDIS,,
2018,RI,Rhode Island,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,3.6,3.6,,,2.8,4.7,109,"15,599",Disability Type,Self-care Disability,,,DISEST,SEXIND,"(41.70828019300046, -71.52247031399963)",44,SEX01,AGEADJPREV,DISTYPE,SELFDIS,,
2018,ND,North Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,6.8,6.8,,,5.6,8.3,138,"11,707",Disability Type,Hearing Disability,,,DISEST,AGEIND,"(47.47531977900047, -100.11842104899966)",38,AGE02,PREV,DISTYPE,HEARDIS,,
2018,HHS5,HHS Region 5,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,16.3,16.3,,,14.2,18.8,295,"346,918",Disability Type,Mobility Disability,,,DISEST,RACEIND,,84,RACE03,AGEADJPREV,DISTYPE,MOBDIS,,
2018,NH,New Hampshire,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Status,No Disability,,,DISEST,RACEIND,"(43.65595011300047, -71.50036091999965)",33,RACE07,AGEADJPREV,DISSTAT,NODIS,,
2018,RI,Rhode Island,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,13.1,13.1,,,11.3,15.2,265,"36,836",Disability Type,Cognitive Disability,,,DISEST,AGEIND,"(41.70828019300046, -71.52247031399963)",44,AGE02,PREV,DISTYPE,COGDIS,,
2018,NH,New Hampshire,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Status,No Disability,,,DISEST,RACEIND,"(43.65595011300047, -71.50036091999965)",33,RACE02,AGEADJPREV,DISSTAT,NODIS,,
2018,SC,South Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,67.5,67.5,,,65.5,69.4,"2,377","862,907",Disability Status,No Disability,,,DISEST,AGEIND,"(33.998821303000454, -81.04537120699968)",45,AGE02,PREV,DISSTAT,NODIS,,
2018,US,"United States, DC & Territories",BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,5.5,5.5,,,5.2,5.7,"8,113","4,491,791",Disability Type,Self-care Disability,,,DISEST,AGEIND,,59,AGE02,PREV,DISTYPE,SELFDIS,,
2018,ND,North Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,22.4,22.4,,,20.1,24.9,818,"65,700",Disability Status,Any Disability,,,DISEST,SEXIND,"(47.47531977900047, -100.11842104899966)",38,SEX02,AGEADJPREV,DISSTAT,DISABL,,
2018,ND,North Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,3.0,3.0,,,2.1,4.3,42,"8,403",Disability Type,Mobility Disability,,,DISEST,AGEIND,"(47.47531977900047, -100.11842104899966)",38,AGE01,PREV,DISTYPE,MOBDIS,,
2018,AZ,Arizona,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Type,Independent Living Disability,,,DISEST,RACEIND,"(34.865970280000454, -111.76381127699972)",04,RACE05,AGEADJPREV,DISTYPE,INDDIS,,
2018,HHS10,HHS Region 10,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,59.8,59.8,,,58.4,61.3,"5,229","1,340,485",Disability Status,No Disability,,,DISEST,AGEIND,,89,AGE03,PREV,DISSTAT,NODIS,,
2018,MI,Michigan,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Type,Self-care Disability,,,DISEST,RACEIND,"(44.6613195430005, -84.71439026999968)",26,RACE07,AGEADJPREV,DISTYPE,SELFDIS,,
2018,HHS1,HHS Region 1,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,4.5,4.5,,,3.9,5.1,746,"182,360",Disability Type,Vision Disability,,,DISEST,AGEIND,,80,AGE02,PREV,DISTYPE,VISDIS,,
2018,NJ,New Jersey,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Type,Mobility Disability,,,DISEST,RACEIND,"(40.13057004800049, -74.27369128799967)",34,RACE05,AGEADJPREV,DISTYPE,MOBDIS,,
2018,HHS4,HHS Region 4,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Type,Hearing Disability,,,DISEST,RACEIND,,83,RACE05,AGEADJPREV,DISTYPE,HEARDIS,,
2018,MD,Maryland,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,15.9,15.9,,,14.3,17.6,528,"327,967",Disability Status,Any Disability,,,DISEST,AGEIND,"(39.29058096400047, -76.60926011099963)",24,AGE01,PREV,DISSTAT,DISABL,,
2018,FL,Florida,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,62.2,62.2,,,48.5,74.2,79,"81,224",Disability Status,No Disability,,,DISEST,RACEIND,"(28.932040377000476, -81.92896053899966)",12,RACE07,AGEADJPREV,DISSTAT,NODIS,,
2018,TN,Tennessee,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,7.5,7.5,,,5.9,9.5,139,"127,535",Disability Type,Self-care Disability,,,DISEST,AGEIND,"(35.68094058000048, -85.77449091399967)",47,AGE02,PREV,DISTYPE,SELFDIS,,
2018,HHS10,HHS Region 10,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,19.6,19.6,,,15.7,24.2,136,"37,778",Disability Type,Mobility Disability,,,DISEST,RACEIND,,89,RACE07,AGEADJPREV,DISTYPE,MOBDIS,,
2018,HHS5,HHS Region 5,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,71.4,71.4,,,68.8,73.8,"3,759","2,362,363",Disability Status,No Disability,,,DISEST,VETIND,,84,VET1,AGEADJPREV,DISSTAT,NODIS,,
2018,MN,Minnesota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,5.3,5.3,,,4.6,6.0,324,"74,930",Disability Type,Independent Living Disability,,,DISEST,AGEIND,"(46.35564873600049, -94.79420050299967)",27,AGE02,PREV,DISTYPE,INDDIS,,
2018,ID,Idaho,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Type,Mobility Disability,,,DISEST,RACEIND,"(43.682630005000476, -114.3637300419997)",16,RACE02,AGEADJPREV,DISTYPE,MOBDIS,,
2018,HHS9,HHS Region 9,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,3.1,3.1,,,1.8,5.1,161,"165,514",Disability Type,Vision Disability,,,DISEST,RACEIND,,88,RACE05,AGEADJPREV,DISTYPE,VISDIS,,
2018,VA,Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,6.0,6.0,,,3.9,9.0,30,"24,468",Disability Type,Hearing Disability,,,DISEST,RACEIND,"(37.54268067400045, -78.45789046299967)",51,RACE03,AGEADJPREV,DISTYPE,HEARDIS,,
2018,AK,Alaska,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Other / Multirace, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Type,Self-care Disability,,,DISEST,RACEIND,"(64.84507995700051, -147.72205903599973)",02,RACE04,AGEADJPREV,DISTYPE,SELFDIS,,
2018,OH,Ohio,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,7.5,7.5,,,5.3,10.6,63,"78,198",Disability Type,Vision Disability,,,DISEST,RACEIND,"(40.06021014100048, -82.40426005599966)",39,RACE02,AGEADJPREV,DISTYPE,VISDIS,,
2018,MS,Mississippi,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,32.6,32.6,,,27.8,37.9,310,"112,706",Disability Status,Any Disability,,,DISEST,VETIND,"(32.745510099000455, -89.53803082499968)",28,VET1,AGEADJPREV,DISSTAT,DISABL,,
2018,AK,Alaska,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,12.7,12.7,,,8.8,18.1,45,"9,280",Disability Type,Vision Disability,,,DISEST,RACEIND,"(64.84507995700051, -147.72205903599973)",02,RACE07,AGEADJPREV,DISTYPE,VISDIS,,
2018,DE,Delaware,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,21.3,21.3,,,18.6,24.3,293,"66,680",Disability Status,Any Disability,,,DISEST,AGEIND,"(39.008830667000495, -75.57774116799965)",10,AGE01,PREV,DISSTAT,DISABL,,
2018,GA,Georgia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,31.0,31.0,,,29.1,33.0,975,"799,635",Disability Status,Any Disability,,,DISEST,AGEIND,"(32.83968109300048, -83.62758034599966)",13,AGE02,PREV,DISSTAT,DISABL,,
2018,UT,Utah,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,11.0,11.0,,,6.6,17.6,15,"1,955",Disability Type,Hearing Disability,,,DISEST,RACEIND,"(39.360700171000474, -111.58713063499971)",49,RACE07,AGEADJPREV,DISTYPE,HEARDIS,,
2018,NC,North Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,25.2,25.2,,,17.8,34.5,6,"11,071",Disability Status,Any Disability,,,DISEST,RACEIND,"(35.466220975000454, -79.15925046299964)",37,RACE05,AGEADJPREV,DISSTAT,DISABL,,
2018,HHS6,HHS Region 6,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,12.6,12.6,,,11.2,14.1,"1,621","1,245,644",Disability Type,Cognitive Disability,,,DISEST,AGEIND,,85,AGE02,PREV,DISTYPE,COGDIS,,
2018,WI,Wisconsin,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Other / Multirace, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Type,Mobility Disability,,,DISEST,RACEIND,"(44.39319117400049, -89.81637074199966)",55,RACE04,AGEADJPREV,DISTYPE,MOBDIS,,
2018,HHS3,HHS Region 3,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Type,Vision Disability,,,DISEST,RACEIND,,82,RACE07,AGEADJPREV,DISTYPE,VISDIS,,
2018,CO,Colorado,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,9.6,9.6,,,8.7,10.7,547,"213,346",Disability Type,Mobility Disability,,,DISEST,SEXIND,"(38.843840757000464, -106.13361092099967)",08,SEX02,AGEADJPREV,DISTYPE,MOBDIS,,
2018,ID,Idaho,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Other / Multirace, non-Hispanic",%,Age-adjusted Prevalence,59.3,59.3,,,40.8,75.5,38,"13,148",Disability Status,No Disability,,,DISEST,RACEIND,"(43.682630005000476, -114.3637300419997)",16,RACE04,AGEADJPREV,DISSTAT,NODIS,,
2018,RI,Rhode Island,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,9.0,9.0,,,6.2,12.7,36,"7,431",Disability Type,Hearing Disability,,,DISEST,RACEIND,"(41.70828019300046, -71.52247031399963)",44,RACE03,AGEADJPREV,DISTYPE,HEARDIS,,
2018,SD,South Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,9.4,9.4,,,7.5,11.6,342,"29,695",Disability Type,Cognitive Disability,,,DISEST,SEXIND,"(44.353130053000484, -100.3735306369997)",46,SEX02,AGEADJPREV,DISTYPE,COGDIS,,
2018,NH,New Hampshire,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,7.3,7.3,,,5.6,9.5,81,"31,931",Disability Type,Independent Living Disability,,,DISEST,AGEIND,"(43.65595011300047, -71.50036091999965)",33,AGE01,PREV,DISTYPE,INDDIS,,
2018,IA,Iowa,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,78.2,78.2,,,76.8,79.6,"3,416","913,036",Disability Status,No Disability,,,DISEST,SEXIND,"(42.46940091300047, -93.81649055599968)",19,SEX02,AGEADJPREV,DISSTAT,NODIS,,
2018,NY,New York,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,7.5,7.5,,,6.7,8.4,"1,026","370,190",Disability Type,Independent Living Disability,,,DISEST,AGEIND,"(42.82700103200045, -75.54397042699964)",36,AGE02,PREV,DISTYPE,INDDIS,,
2018,HHS5,HHS Region 5,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,10.5,10.5,,,10.0,11.0,"4,465","3,050,059",Disability Type,Cognitive Disability,,,DISEST,RACEIND,,84,RACE01,AGEADJPREV,DISTYPE,COGDIS,,
2018,ID,Idaho,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Other / Multirace, non-Hispanic",%,Age-adjusted Prevalence,40.7,40.7,,,24.5,59.2,26,"9,531",Disability Status,Any Disability,,,DISEST,RACEIND,"(43.682630005000476, -114.3637300419997)",16,RACE04,AGEADJPREV,DISSTAT,DISABL,,
2018,WA,Washington,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Other / Multirace, non-Hispanic",%,Age-adjusted Prevalence,9.8,9.8,,,7.0,13.5,49,"16,060",Disability Type,Independent Living Disability,,,DISEST,RACEIND,"(47.52227862900048, -120.47001078999972)",53,RACE04,AGEADJPREV,DISTYPE,INDDIS,,
2018,OK,Oklahoma,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,32.5,32.5,,,30.0,35.0,820,"476,444",Disability Status,Any Disability,,,DISEST,SEXIND,"(35.47203135600046, -97.52107021399968)",40,SEX01,AGEADJPREV,DISSTAT,DISABL,,
2018,WY,Wyoming,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,68.2,68.2,,,61.7,74.0,160,"26,313",Disability Status,No Disability,,,DISEST,RACEIND,"(43.23554134300048, -108.10983035299967)",56,RACE03,AGEADJPREV,DISSTAT,NODIS,,
2018,CT,Connecticut,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,24.4,24.4,,,19.4,30.3,386,"75,193",Disability Status,Any Disability,,,DISEST,VETIND,"(41.56266102000046, -72.64984095199964)",09,VET1,AGEADJPREV,DISSTAT,DISABL,,
2018,SC,South Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,71.7,71.7,,,70.3,73.1,"5,857","2,356,976",Disability Status,No Disability,,,DISEST,VETIND,"(33.998821303000454, -81.04537120699968)",45,VET2,AGEADJPREV,DISSTAT,NODIS,,
2018,OR,Oregon,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,8.7,8.7,,,6.1,12.2,39,"24,386",Disability Type,Vision Disability,,,DISEST,RACEIND,"(44.56744942400047, -120.15503132599969)",41,RACE03,AGEADJPREV,DISTYPE,VISDIS,,
2018,MT,Montana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,7.4,7.4,,,6.5,8.4,460,"57,037",Disability Type,Hearing Disability,,,DISEST,VETIND,"(47.06652897200047, -109.42442064499971)",30,VET2,AGEADJPREV,DISTYPE,HEARDIS,,
2018,MI,Michigan,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Type,Vision Disability,,,DISEST,RACEIND,"(44.6613195430005, -84.71439026999968)",26,RACE03,AGEADJPREV,DISTYPE,VISDIS,,
2018,HHS7,HHS Region 7,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,9.2,9.2,,,8.5,10.1,"1,479","478,115",Disability Type,Cognitive Disability,,,DISEST,SEXIND,,86,SEX01,AGEADJPREV,DISTYPE,COGDIS,,
2018,IA,Iowa,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,2.4,2.4,,,2.0,2.8,252,"56,223",Disability Type,Vision Disability,,,DISEST,RACEIND,"(42.46940091300047, -93.81649055599968)",19,RACE01,AGEADJPREV,DISTYPE,VISDIS,,
2018,MO,Missouri,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,29.8,29.8,,,27.5,32.2,851,"307,433",Disability Type,Mobility Disability,,,DISEST,AGEIND,"(38.635790776000476, -92.56630005299968)",29,AGE03,PREV,DISTYPE,MOBDIS,,
2018,MO,Missouri,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Status,No Disability,,,DISEST,RACEIND,"(38.635790776000476, -92.56630005299968)",29,RACE05,AGEADJPREV,DISSTAT,NODIS,,
2018,PA,Pennsylvania,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,11.9,11.9,,,10.5,13.4,462,"836,655",Disability Type,Cognitive Disability,,,DISEST,RACEIND,"(40.79373015200048, -77.86070029399963)",42,RACE01,AGEADJPREV,DISTYPE,COGDIS,,
2018,SC,South Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Other / Multirace, non-Hispanic",%,Age-adjusted Prevalence,8.2,8.2,,,4.9,13.6,21,"4,333",Disability Type,Vision Disability,,,DISEST,RACEIND,"(33.998821303000454, -81.04537120699968)",45,RACE04,AGEADJPREV,DISTYPE,VISDIS,,
2018,NC,North Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,12.2,12.2,,,11.0,13.6,536,"757,726",Disability Type,Mobility Disability,,,DISEST,RACEIND,"(35.466220975000454, -79.15925046299964)",37,RACE01,AGEADJPREV,DISTYPE,MOBDIS,,
2018,SC,South Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,13.2,13.2,,,11.9,14.7,768,"328,272",Disability Type,Cognitive Disability,,,DISEST,RACEIND,"(33.998821303000454, -81.04537120699968)",45,RACE01,AGEADJPREV,DISTYPE,COGDIS,,
2018,VT,Vermont,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,21.7,21.7,,,20.1,23.4,"1,515","108,381",Disability Status,Any Disability,,,DISEST,RACEIND,"(43.62538123900049, -72.51764079099962)",50,RACE01,AGEADJPREV,DISSTAT,DISABL,,
2018,KS,Kansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Status,Any Disability,,,DISEST,RACEIND,"(38.34774030000045, -98.20078122699965)",20,RACE06,AGEADJPREV,DISSTAT,DISABL,,
2018,HHS8,HHS Region 8,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,11.7,11.7,,,8.2,16.3,45,"21,230",Disability Type,Cognitive Disability,,,DISEST,RACEIND,,87,RACE02,AGEADJPREV,DISTYPE,COGDIS,,
